TARGETID,Z_1,TARGET_RA_1,TARGET_DEC_1,SURVEY
2350419175014403,0.5821890096374058,162.5958,20.0913,main
2350437218910209,1.30302369554905,228.077758,20.83195472,main
2350441144778753,0.42414186871723475,118.4501,20.9539,main
2350448862298112,0.4144493895282178,250.80152,21.3635,main
2350448862298113,0.20875098071557163,250.8022,21.3636,main
2350453366980609,1.4242743157957227,178.7206,21.4145,main
2350454415556609,0.804668393465881,245.7524,21.6224,main
2350456202330113,0.280339841834948,0.0248,21.6417,main
2350456516902913,1.4242745935987586,20.3644,21.7356,main
2350462208573441,1.454040398229128,24.7781,22.1247,main
2350473440919553,1.351150496499183,26.5518,22.6097,main
2350484648099841,0.15462621601261436,29.3638,22.9205,main
2350488083234817,1.3393747018794608,251.4917,22.9249,main
2350499441410049,0.5630420498668275,267.2985,23.5095,main
2350500653563905,0.317486311944905,345.8584,23.4766,main
2350504860450817,1.129704729604628,259.6308,23.791,main
2350504881422337,0.975004491162854,260.8444,23.8445,main
2350513764958209,1.5440494290694975,119.3,24.1528,main
2350526922489857,0.509444305373142,259.8397,24.6874,main
2350536531640321,0.1120780673833399,170.6967,25.268,main
2350546660884481,0.614269620563527,118.4559,25.8079,main
2350554198048769,0.09616272134948715,256.7411,25.8917,main
2350559315099649,1.5023795066531618,236.011,26.1712,main
2350561701658625,1.614842331814533,34.525,26.6003,main
2350563186442241,0.1839551842041799,133.115,26.4615,main
2350568358019072,0.6759254137133183,116.9217,26.816,main
2350572241944577,1.3768500940176855,15.9375,27.1013,main
2350575798714368,0.6359543532474837,253.2534,26.8843,main
2350579246432257,1.1710356037334013,123.6130357,27.33362361,main
2350579347095553,1.058243872502312,130.532,27.2622,main
2350580831879169,0.2839113118967899,229.7442,27.3739,main
2350581377138689,1.047043853346379,266.3927,27.2259,main
2350583071637505,0.3911228672965655,19.8268,27.484,main
2350583184883713,1.0859156843354765,27.5052,27.4262,main
2350586557104129,0.8983234234834313,253.4995,27.5229,main
2350589908353025,1.4790044340955435,118.7579,27.6379,main
2350596854120448,0.42406356250526406,226.1397,28.0319,main
2350607943860225,0.4759823353650256,255.6538828,28.57937528,main
2350607994191873,0.37269829522463577,259.0522,28.5924,main
2350612696006657,1.3858477769323916,218.114,28.7204,main
2350618752581633,1.2478915678502545,269.7327,29.0737,main
2350625794818049,1.1840271532204065,29.9238,29.5995,main
2350625895481345,0.5202810966938007,36.8054,29.58,main
2350628563058689,0.13307827714714865,219.2455,29.6148,main
2350639178842113,0.21627890617091955,226.9252,29.9551,main
2350642744000513,0.42504871201957134,111.9655,30.2,main
2350642848858113,1.5440836350084284,119.0578,30.2347,main
2350642999853057,1.005104397702354,129.606,30.2862,main
2350643016630273,0.9935025043456549,130.6487,30.3669,main
2350646032334849,0.9897093888703674,338.3941,30.2066,main
2350646825058305,1.407437901068013,33.0825,30.5525,main
2350653439475713,0.9205570131013509,129.9498,30.6275,main
2350654425137153,0.5821640611615042,198.2033,30.6422,main
2350655222054913,0.8988248473467588,253.2556,30.8668,main
2350659621879808,0.36424171507644976,198.4924,31.0493,main
2350659621879809,0.8087554283131381,198.4934,31.0489,main
2350664856371201,1.3324365921832588,202.376,31.3296,main
2350668824182785,0.1416925113624695,118.7197,31.4634,main
2350668912263169,1.6041335071732576,124.8187,31.4982,main
2350669855981569,0.24152747365902025,190.5988,31.4845,main
2350673886707713,0.31595351359572676,112.055847,31.679797,main
2350675715424256,0.1492932535439768,239.8472,31.7866,main
2350675715424257,0.6907532694917939,239.8479,31.7865,main
2350675849641985,0.4503874300203219,249.3577,31.6658,main
2350675920945153,1.5909053890739269,254.2949,31.8482,main
2350685018390529,2.132376427764571,172.4898,32.1636,main
2350691020439553,0.28357986583956163,235.0056,32.6091,main
2350696053604353,0.016854599080962374,230.53294900000003,32.85391639,main
2350705461428225,0.3141671384259157,177.9986,33.2274,main
2350706421923841,0.6357197710710293,246.4200881,33.26546028,main
2350714693091329,1.0542444616899016,116.3098,33.6322,main
2350726005129217,0.7769459338553341,207.4881,34.2745,main
2350726357450753,1.0970381864717307,232.798,34.2427,main
2350726747521025,1.3294075901125195,260.9017135,34.19877139,main
2350736633495553,0.9283225216681411,254.4226,34.817,main
2350736893542401,0.43382683108998105,273.4731,34.7456,main
2350741347893249,0.13981715337792378,236.5561,35.0803,main
2350746762739713,1.5862569327001454,270.5252,35.1992,main
2350756610965505,0.2781955610502574,270.2083,35.8541,main
2350770594775041,1.0199499731176553,220.3165,36.3888,main
2350775070097409,0.6909447154042807,191.8518,36.7341,main
2350779620917249,1.6361336597462188,170.4248,36.9636,main
2350788529618945,0.6049599514062114,115.3414,37.4883,main
2350793403400193,0.7401012139591088,120.8551,37.7608,main
2350802840584193,0.08362919158138958,112.1748,38.2051,main
2350802844778497,0.2316704074852622,112.617,38.372744,main
2350804010795009,0.7014559865530302,200.797,38.2181,main
2350808817467393,1.4439126880369526,205.1896586,38.54819972,main
2350808846827521,0.3052024229750529,207.4168,38.5028,main
2350813632528385,0.2357992749315033,211.6536,38.7011,main
2350832225878017,1.5279816096095542,199.5503,39.7058,main
2350837846245377,0.40063688155816984,275.2012,40.0648,main
2350840320884737,0.7866906767811785,107.5805,40.175,main
2350841558204417,0.5679316510969945,203.8961318,40.33087972,main
2350845257580545,1.2898795905334468,132.637,40.6198,main
2350863431499777,0.41752229417970815,122.8833,41.6136,main
2350869261582337,0.27193365254081925,226.3139,41.7447,main
2350869420965889,1.609375951153417,238.8246,41.8609,main
2350873967591425,1.5476446804719046,241.7343,42.1099,main
2350873971785729,0.6159536298406255,242.0657,42.0027,main
2350878254170113,2.662135190201133,225.301,42.3541,main
2350878472273920,1.678587214482092,242.5925,42.3747,main
2350878472273921,1.6786094743605549,242.5924,42.3745,main
2350878564548609,0.6989876872976579,250.0045,42.2437,main
2350882800795649,1.5350156412794504,231.2878,42.4639,main
2350882905653249,1.3801616353771915,239.5606,42.619,main
2350886433062912,0.7641674299284924,164.9799,42.8595,main
2350887360004097,1.3787098128024031,239.9614,42.831,main
2350887427112961,0.9699924209014921,245.3582,42.7639,main
2350891776606209,0.6474842333722675,238.4955,42.9925,main
2350896193208321,0.6292590707739547,238.3311,43.3071,main
2350896205791233,0.2777576988351449,239.5259,43.2844,main
2350899150192640,0.9352635248875923,120.0515,43.4978,main
2350900605616129,0.3512807415382164,239.1449,43.4046,main
2350900609810433,0.4438980400359335,239.6114,43.4748,main
2350900622393347,0.42501059138740693,240.7205,43.584,main
2350905072549889,0.8294186815216338,246.0927,43.6662,main
2350912290947073,0.2021557179945301,121.8806,44.1808,main
2350913293385729,1.606133289412608,205.1224,44.1669,main
2350913607958529,0.890041466259753,231.4846,44.1618,main
2350913696038913,0.2139925569035877,238.64606060000003,44.34215806,main
2350913712816129,1.5290971770993393,239.9895,44.262,main
2350916992761857,1.0176558355265057,153.0769,44.3837,main
2350921690382337,0.8048882527384109,184.9212,44.8647,main
2350956255641601,2.1070491236932773,248.9629,46.8067,main
2351018708828161,1.220178737435643,115.8733,50.8047,main
2351030104752129,0.3537686362452867,113.256561,51.575941,main
2351035574124545,1.2242936264341007,276.8672,51.8603,main
2351041316126721,1.400548631891087,110.6703,52.2259,main
2351072031014913,1.1466857065637295,277.9519,54.3015,main
2351079022919681,1.447950469222834,273.6875,54.7775,main
2351111394557953,0.8023498517580528,109.9247,57.3552,main
2351112925478913,1.168775995658785,277.7763107,57.37304917,main
2351130591887361,1.6921566998712407,95.7732,58.8567,main
2351162581843969,0.27339895789419894,290.9482,61.3185,main
2351175676461057,0.18583087220679012,139.3414,62.4451,main
2351221012692993,0.7141377314481473,291.757,66.7314,main
2351243695489025,0.3400035965224795,286.9803,69.1424,main
2351285781135361,1.3360648065226337,125.6329,75.02600000000002,main
2789296666836992,1.5538075245516165,29.7896,-18.9497,main
2789313712488449,0.7718896508390384,20.71865131,-18.2467804,main
2789313930592257,0.5779625699226131,34.2663726,-18.27256063,main
2789319454490624,0.9928687313271305,20.466379,-18.12409,main
2789337250922497,0.5691284543304551,51.82157702,-17.37200417,main
2789337460637696,0.5541791140369263,64.88997,-17.145006,main
2789337460637697,0.5216118624146331,64.89055441,-17.14525545,main
2789343135531008,0.4817137990926782,58.44334615,-17.1109147,main
2789348256776192,0.9161699052679834,17.470279,-16.691531,main
2789348374216705,1.5267431979599482,24.61329325,-16.72362544,main
2789348449714176,0.30035708117641313,29.309897,-16.807484,main
2789354829250561,0.2999555802584087,66.01244656,-16.41179573,main
2789360252485632,0.3877781972922415,42.71481531,-16.16853829,main
2789372059451392,0.4086023600020994,54.3996,-15.7894,main
2789377704984576,0.9162806379324517,43.431861,-15.613073,main
2789377704984577,0.9164197564918766,43.43152544,-15.61338211,main
2789377960837120,0.7550941327963409,59.068359,-15.561753,main
2789383560232960,1.6160214000345245,44.808,-15.3626,main
2789383849639937,0.5908339992456243,62.68634195,-15.240904,main
2789406624710656,0.2498144137610707,25.462432,-14.308807,main
2789413037801472,0.34597972329919796,59.1199,-13.9418,main
2789429533999104,1.44639068681984,350.2505405,-13.49655323,main
2789430569992192,0.017040069225838395,53.624,-13.1868,main
2789436186165248,1.3674535363026739,37.03784343,-12.88067878,main
2789442330820610,0.81761812260116,52.66125538,-12.76044988,main
2789447510786048,0.7194270195388829,8.799529,-12.575999,main
2789453055655936,0.33103842963289193,346.7986,-12.4437,main
2789453668024320,1.50115871800326,24.17653541,-12.2868559,main
2789454171340800,0.47543062016530985,54.7786,-12.2875,main
2789459821068289,0.6003800856993995,39.1513135,-12.09364734,main
2789464682266624,0.4213998648165882,335.2062335,-11.96129211,main
2789465751814144,0.7244039599945346,40.121757,-11.698642,main
2789470617206785,0.9561591146019447,335.7847861,-11.67733109,main
2789489416077313,1.577669245077066,36.9069654,-10.65211217,main
2789495145496576,1.1584384571070354,24.2912,-10.5755,main
2789500761669632,0.5701654848306925,4.25535779,-10.15487351,main
2789500782641152,0.5914730134848959,5.532228,-10.183205,main
2789501046882305,0.20430931124119805,21.51307582,-10.3687084,main
2789501638279168,1.6049187197719244,57.2071,-10.2953,main
2789501906714624,1.0437277342422249,73.52944074,-10.22129758,main
2789507103457280,0.2050511676309505,27.9619,-10.0996,main
2789512480555008,1.6755022764761145,352.9169,-10.0138,main
2789512946122752,0.4033459594686125,21.128073,-9.784661,main
2789518994309120,1.6298922903117246,26.73231434,-9.50097948,main
2789524987969537,0.6048114565772469,28.57270597,-9.25309446,main
2789525453537280,0.5923197176724565,56.678,-9.2319,main
2789525541617664,0.2807312554413432,61.8159,-9.3562,main
2789525541617665,0.9182819961881898,61.8139,-9.3563,main
2789531606581248,0.6664110826646569,67.817288,-8.877883,main
2789531606581249,0.6665241679920023,67.81770458,-8.877985912,main
2789531719827456,0.2863397378937154,74.633958,-9.119982,main
2789531719827457,0.2864371394849532,74.63380889,-9.11957028,main
2789533250748417,1.3989537325947694,167.0184747,-8.963188142,main
2789536027377664,0.5402499348401207,334.2178554,-8.95923538,main
2789536501334016,1.6994688335593926,2.834538,-8.764345,main
2789536501334017,1.6984333864793375,2.834299932,-8.764006699,main
2789536883015680,1.0768870920691997,25.86168512,-8.8387412,main
2789536903987201,0.4453783435440018,27.1868541,-8.796052415,main
2789537000456192,0.7583865894475582,33.1055,-8.8701,main
2789539131162624,1.0207664936521201,161.4112168,-8.8354581,main
2789539831611392,0.6869661841982813,203.7087745,-8.76206215,main
2789542822150144,0.9794631074847537,23.778986,-8.499977,main
2789542822150145,0.9796687689151721,23.77946177,-8.50019705,main
2789543308689408,0.5867916238237724,53.18747,-8.433452,main
2789543308689409,0.18670963679492505,53.18793052,-8.433555156,main
2789545082880000,0.5040162504037032,159.941257,-8.443471,main
2789545082880001,0.23804756971104643,159.9413011,-8.443059766,main
2789545468755968,0.3766482324327972,183.1174257,-8.59388239,main
2789548870336512,0.6030551949773623,27.99740683,-8.3649853,main
2789549184909312,0.661753967942388,46.836268,-8.296275,main
2789549184909313,1.2087197954423914,46.83669905,-8.296421573,main
2789555543474176,0.5787415946822585,69.540218,-7.903194,main
2789555543474177,1.307789168172276,69.54107876,-7.903296883,main
2789556910817280,0.5582366233694606,151.717554,-7.92593813,main
2789560538890240,0.4427800325473992,9.7404,-7.7563,main
2789561126092800,0.5665218818403286,45.094334,-7.686589,main
2789561126092801,1.3219244282249505,45.09467545,-7.685868675,main
2789566759043072,0.19045545446658857,23.5340224,-7.4696559,main
2789569686667265,0.34959414885722395,199.258433,-7.608316465,main
2789572610097154,0.8695139420104914,14.7055,-7.3635,main
2789572740120576,0.5558868656543839,22.576906,-7.22382,main
2789572811423744,0.5124190950822798,26.813087,-7.369919,main
2789572811423745,0.5134356503280021,26.81324974,-7.370316161,main
2789575076347904,1.6493842619846324,162.7852928,-7.18159402,main
2789579274846208,0.2879499434968262,54.660901,-6.887401,main
2789582059864064,0.36896357118484713,221.927845,-6.952612,main
2789584530309120,1.6097531395100826,10.0607,-6.7615,main
2789584534503424,0.41078998317937787,10.308482,-6.709161,main
2789584534503425,0.42864769228957966,10.30976934,-6.707617713,main
2789585000071168,0.640665972223225,38.375605,-6.861887,main
2789586988171264,1.5815054537948352,157.611925,-6.68633118,main
2789586992365568,0.434588377093843,157.747979,-6.765127,main
2789586992365570,0.4342334381066566,157.7486006,-6.765156712,main
2789587311132672,0.4271126473474987,176.794069,-6.834343,main
2789587311132673,0.9536886572073409,176.7944541,-6.834136933,main
2789587948666881,0.3051994881662453,215.0467893,-6.816662298,main
2789588070301696,0.36297596839109253,222.4804018,-6.84591745,main
2789594093322240,1.637242143856705,223.4367,-6.5205,main
2789599319425024,1.3056383236461302,176.6424,-6.1804,main
2789602494513152,0.24790221404587726,6.904832,-6.015014,main
2789602964275200,0.6511621359862243,34.9595,-5.9521,main
2789608614002689,1.3506965851667259,13.2564503,-5.798745901,main
2789611680038912,1.3022600907025528,196.6215886,-5.66846769,main
2789614402142208,0.9061349017305997,359.502041,-5.864966,main
2789614506999809,0.20109768943900003,5.840138667,-5.596103745,main
2789614586691584,0.10080065643912008,10.5699068,-5.58464103,main
2789614968373248,1.0220258708160181,33.5337,-5.5942,main
2789621154971648,0.49355042075264194,43.729686,-5.230959,main
2789621154971649,0.4934576732011293,43.7293168,-5.231252963,main
2789626716618752,0.8826596872757544,16.128069,-5.030804,main
2789626716618753,0.8823878716664255,16.12784797,-5.030422189,main
2789626733395968,0.9785255723924821,17.29600346,-4.91994734,main
2789629187063808,0.4859455657478548,163.9010738,-4.99483231,main
2789629803626496,1.3453130653589853,200.6137,-5.0262,main
2789632374734849,0.8726342118742907,354.4294811,-4.96955983,main
2789633003880448,0.7159290476179511,32.0056,-4.7328,main
2789633003880449,0.009636244916980036,32.00642842,-4.7335246,main
2789633083572224,1.4826836374636863,36.62799499,-4.63107965,main
2789638439698432,0.9557756118957743,356.95481,-4.650046,main
2789638439698433,1.5427372347213775,356.9552231,-4.649458154,main
2789640725594112,0.453026065389014,133.5522,-4.4023,main
2789644177506304,1.1155955568567313,339.8871861,-4.48879694,main
2789644471107584,0.7312827477907918,357.3203558,-4.47575008,main
2789645062504448,0.7141329923197218,32.771412,-4.333983,main
2789645062504449,0.9003669555994349,32.77209032,-4.333497899,main
2789651144245248,0.8366968717258146,35.71994002,-3.9578,main
2789653006516224,0.6414301682987208,146.842886,-4.040983,main
2789653006516225,0.5458553081719661,146.8426358,-4.041380021,main
2789653132345344,0.7678604660320868,154.4450069,-4.08497592,main
2789654260613120,0.20545149440681637,221.79046,-3.970108,main
2789656861081600,0.5748513716918559,16.92229438639284,-3.8684954400000007,main
2789657242763264,0.3251477097284018,39.59908213,-3.80442052,main
2789658836598784,1.3270911813533666,134.8104,-3.7551,main
2789659117617152,0.5516085441552298,151.592511,-3.625377,main
2789659117617153,0.35770529336181367,151.5921575,-3.625861796,main
2789659138588672,0.25223774504341623,152.882181,-3.793419,main
2789659138588673,0.6379853450214465,152.8813851,-3.793359989,main
2789659885174784,0.6248157867678277,197.297896,-3.776043,main
2789659885174785,1.4379456097551817,197.2976311,-3.776601916,main
2789662812798977,0.8084272277421496,12.13264025,-3.505243057,main
2789663211257856,1.5130064439790887,36.04440019,-3.60039128,main
2789663655854080,1.2235442465972641,62.58571801,-3.613630969,main
2789665119666176,0.28854786946945615,149.958062,-3.455163,main
2789665123860480,0.8816526458313626,149.9589599,-3.455265736,main
2789666025635840,1.4741155260740186,203.9994,-3.5219,main
2789668479303681,3.1651297278133916,350.3460156,-3.508167333,main
2789669871812608,0.2597847492069178,73.50312638,-3.14249128,main
2789671780220928,0.6344788677292579,187.276784,-3.185009,main
2789671780220929,0.6346037994495461,187.276445,-3.185479198,main
2789675907416064,0.8190856422923178,73.673743,-3.055524,main
2789675907416065,0.8635268451641439,73.67419902,-3.055509034,main
2789678130397184,0.32902613495198263,206.019445,-3.108331,main
2789678130397185,1.675432105565057,206.0190918,-3.107610964,main
2789681175461889,1.1458419912622306,27.67698304,-2.701904804,main
2789683633324032,0.20142509403391406,174.0276,-2.716496,main
2789683633324033,0.20146808055403279,174.0268934,-2.715893501,main
2789684384104448,0.5295009492301971,218.837558,-2.682395,main
2789684384104449,0.8203370408911238,218.8387356,-2.683189133,main
2789686498033664,0.4449760648581473,344.9858,-2.7469,main
2789686686777345,0.3122598425292326,356.1801355,-2.652207071,main
2789687395614720,0.7741777151764645,38.253237,-2.382845,main
2789687395614721,0.7749328810430466,38.25376714,-2.38274259,main
2789689220136960,1.0966794226938275,147.15726486830027,-2.5594455933333333,main
2789689723453440,0.31693350985353946,177.035586,-2.565421,main
2789689723453441,0.9787725065977928,177.0365724,-2.566053083,main
2789692445556736,0.393368539649619,339.441111,-2.376177,main
2789692445556737,0.23789823724899123,339.44273,-2.376073864,main
2789693364109312,0.6019366460828428,34.18882644,-2.14288546,main
2789693389275136,0.007165150076488099,35.59404998,-2.36940068,main
2789695817777152,0.10216887446387025,180.2715853,-2.36662914,main
2789696203653120,0.23838233533993958,203.3753528,-2.18079079,main
2789699353575424,0.7990019367525645,31.20798826,-2.03468239,main
2789701589139456,0.34294261050593106,164.3032,-1.9051,main
2789704470626305,0.2073302441351756,336.1617728,-1.87579411,main
2789704567095297,0.9384932647066546,341.7989851,-2.09328788,main
2789704579678208,0.3332298183109889,342.532585,-2.014692,main
2789707050123264,0.709073513519799,129.8892118,-1.67973546,main
2789710204239872,0.6671094969936379,317.811277,-1.822626,main
2789714025250816,1.070160796128675,185.6068,-1.4508,main
2789716265009152,0.33544140380229986,319.1669588,-1.50292682,main
2789716298563584,1.3103684593711933,321.1679,-1.5589,main
2789716709605377,0.4402765764336253,345.6207231,-1.598968377,main
2789717439414272,0.5422864861360494,29.075574,-1.129764,main
2789719192633344,1.2681221811052292,133.6930245,-1.361306228,main
2789720178294784,0.42481340486043306,192.319,-1.3073,main
2789720178294785,1.4985513737502183,192.3168,-1.3081,main
2789720270569472,0.8372106235579976,197.8846,-1.3472,main
2789720383815680,1.2692061029333583,204.686,-1.1516,main
2789720627085312,0.5238874822287485,219.0373,-1.3295,main
2789722283835392,0.24015258215872637,317.8278706,-1.24122649,main
2789723177222147,1.4430847034806575,11.15586032,-0.9196382829,main
2789725194682368,1.5019544658541475,131.3354383,-0.91729111,main
2789725245014016,0.2227606140140362,134.4005323,-1.01998837,main
2789725677027328,1.2096855715047339,160.234,-1.0658,main
2789725760913408,0.39578882801625415,165.2128,-0.8798,main
2789725962240000,0.44224092237828233,177.127959,-1.029512,main
2789725962240001,0.44249165207107916,177.1276497,-1.02985022,main
2789726515888128,0.6401559449435835,210.1780177,-1.09887932,main
2789726616551424,1.3014153125703494,216.2033975,-0.8893412,main
2789726658494464,1.456228534423339,218.7272,-0.9492,main
2789726687854592,0.06722928702588465,220.3875,-0.9019,main
2789726687854593,0.9375016924348619,220.3873,-0.8974,main
2789726687854594,1.0734181915069123,220.3864,-0.9015,main
2789727136645121,0.2856679203087692,247.2079201,-0.9901911262,main
2789728306855936,0.5609277711069055,316.8452,-0.99192649,main
2789728369770496,0.9281477005738299,320.7175764,-0.99704136,main
2789728386547712,0.5985079034894856,321.7127,-0.9742,main
2789728667566080,0.41122107924096585,338.3254,-1.0662,main
2789728835338240,0.919056866163448,348.4787236,-1.08173522,main
2789728860504064,0.20917484507934775,349.8905234,-1.1029294,main
2789729724530689,1.0523676610282484,41.47468517340485,-0.7048206788888889,main
2789732471799808,0.35323227277426794,205.133783,-0.627161,main
2789732471799809,0.8525895935715258,205.1330626,-0.6274407943,main
2789732673126400,0.6308941975271807,217.0486794,-0.83888853,main
2789732689903616,0.04744595064736198,218.1824179,-0.76480307,main
2789732748623872,0.8328375203249487,221.5143264,-0.67061777,main
2789732899618816,0.08240180823819224,230.6310118,-0.75076462,main
2789734598311936,1.0970643597273813,331.9699648,-0.66157948,main
2789735164542976,0.8018404535134355,5.57131,-0.609154,main
2789735164542977,0.8018683298953941,5.571545474,-0.6088448666,main
2789737177808896,0.7379807641704305,125.6376,-0.4641,main
2789737735651328,1.6544021167703087,158.83136444030762,-0.5662281066666667,main
2789740835241984,0.641658216837733,343.626999,-0.531664,main
2789740835241985,1.372489326394563,343.6263228,-0.5311790903,main
2789741430833152,1.0777454154000714,19.1047,-0.1341,main
2789741799931904,1.0731722192323252,41.17011761,-0.1438559,main
2789743704145920,0.3713817380218576,154.5300412,-0.1369588,main
2789743825780736,0.7572376106477829,161.967298,-0.225725,main
2789743825780737,1.4270406099269834,161.9679887,-0.2251513631,main
2789744077438976,0.8800052268541532,176.9379,-0.2312,main
2789744115187712,1.2642372755644466,179.0464923,-0.3484794486,main
2789744274571264,0.45448021412122025,188.590447,-0.15766171,main
2789744807247872,1.2124144362710427,220.3627706,-0.31540889,main
2789746703073280,0.7725823550932694,333.2788294,-0.30825299,main
2789752856117248,0.4421096708254855,340.2304,-0.0134,main
2789753493651456,0.26694641360479077,18.0424,0.1855,main
2789753594314752,0.8180648573125703,24.24316171,0.30345299,main
2789755884404736,0.5481135687243909,160.59732539874227,0.2554672988888889,main
2789755905376256,0.933653845385189,161.7541,0.2781,main
2789756010233856,0.1960200304961604,168.224868,0.178921,main
2789756010233857,0.19817136316624936,168.2244562,0.1791565738,main
2789756802957312,0.1801257753008542,215.2644655,0.37254413,main
2789758526816256,0.6739084876044357,318.1793,0.1552,main
2789758904303617,1.231930178454996,340.5890516,0.1958111171,main
2789758904303618,0.45474487619920084,340.5904923,0.1959875304,main
2789759499894784,0.529647845763669,16.212271633164377,0.4203619722222222,main
2789759806078976,0.38177745287715414,34.33636144,0.55429984,main
2789761659961344,0.9066248243591216,144.7857204,0.62297027,main
2789765325783040,1.3043068924121397,3.29010687,0.66796305,main
2789765539692544,0.3154458082461277,16.2066,0.6997,main
2789765858459649,0.5385808229801669,35.12868616,0.740308993,main
2789766365970432,0.7728111858826785,65.321633,0.840034,main
2789766365970433,1.1018595953491035,65.32091286,0.8396073766,main
2789767875919872,0.3744838798283131,155.42136531319716,0.6980170077777778,main
2789768370847744,0.5289139844964522,184.9235031,0.84181082,main
2789768509259776,0.6499735610184866,193.2271265,0.73233829,main
2789771139088384,1.556296979296029,349.9701,0.6379620567,main
2789771189420032,0.5540593515727775,352.8774735,0.62574701,main
2789771206197248,0.9738834421991401,353.9220776,0.65867421,main
2789773756334080,0.43805419195480993,145.9507,0.9906,main
2789773823442944,0.44599245609514665,149.8202266,1.03305913,main
2789774561640448,0.49481115118299346,193.8529148,1.03864701,main
2789774641332224,0.8173218435239517,198.705456,1.110647,main
2789774641332225,0.8871130775070387,198.7043679,1.110705877,main
2789775043985408,1.0787319141530614,222.667,0.9258,main
2789776931422208,0.3180890123462389,335.2147,0.971,main
2789780802764800,0.5675841293951959,205.9664676,1.13846171,main
2789783449370624,0.37883649064584257,3.740665,1.617005,main
2789783449370625,1.1652470696823318,3.740739001,1.616607894,main
2789785571688448,1.3628115281196291,130.2479323,1.59791163,main
2789787517845505,1.3907604764890218,246.0056,1.484,main
2789789304619008,1.164232299476103,352.5263,1.5511,main
2789789522722816,1.0929033501596093,5.618978976,1.804066652,main
2789789522722817,1.6909772210476561,5.6185,1.8041,main
2789789703077888,0.45382839710542217,16.33279409,1.74980275,main
2789789967319040,0.8297955966857367,32.20069712,1.76789693,main
2789791947030528,0.08050409534721975,150.20095076308704,1.6523302355555556,main
2789792785891328,0.4194008330764543,200.2363206,1.66503231,main
2789794971123712,0.8366293320477312,330.45230628599,1.8045977344444448,main
2789795168256000,0.3545589967388733,342.2454089,1.78551761,main
2789796023894016,0.7632522330908731,33.123664,1.878027,main
2789796023894017,0.5306954208793268,33.12348749,1.878453776,main
2789797936496640,0.4994153086322196,147.178085,2.014244,main
2789797936496641,1.4832152582842915,147.1799388,2.014390581,main
2789798154600448,0.4245986054439572,160.0229618,1.9829412,main
2789803594612736,0.7528556083386265,124.407484,2.141806,main
2789807755362304,0.8434284903642046,12.493213,2.454169,main
2789807755362305,1.2251336393213,12.49299218,2.454595804,main
2789810070618112,0.6187734243491421,150.40387565489414,2.555647387777778,main
2789813556084736,0.49212873012623787,358.209928,2.58831,main
2789815938449408,0.2794782524820858,140.1317,2.7816,main
2789815938449409,0.2792303765960446,140.1315,2.785,main
2789816131387392,0.9502804067504473,151.7464619,2.7933853,main
2789817406455808,0.4858788474675978,227.55578,2.786114,main
2789817406455809,1.1241752943511671,227.5549116,2.785996446,main
2789819507802112,0.08483141191767282,352.976521,2.682438,main
2789819507802113,0.5527827588172963,352.9756964,2.682981801,main
2789823333007360,0.41105791426732813,220.903196,3.014074,main
2789823333007361,0.41064003954360573,220.9039767,3.013956471,main
2789825115586561,1.4110415865110209,327.1984183,2.99141563,main
2789825157529600,1.672760901934574,329.6829627,2.95843634,main
2789825925087232,0.3538159305975474,15.419026,3.220145,main
2789825925087233,0.9274618899570424,15.41846691,3.220498029,main
2789827904798721,0.33023677289588077,133.6490862,3.3157878,main
2789828018044928,0.34602719892582445,140.340591,3.295671,main
2789831373488128,0.8690406917965093,340.6221,3.2053,main
2789831897776129,2.086422912806019,11.912595,3.375850661,main
2789835429380096,0.17190189311997764,222.7400442,3.55563829,main
2789837610418176,0.5106788490978531,352.850044,3.389792,main
2789837610418177,0.15501606544228766,352.8503535,3.389527413,main
2789837983711232,0.3425790389314537,15.19088437,3.72340291,main
2789838268923904,1.4561936509183773,32.268,3.6997,main
2789839825010688,0.2494030692900296,125.136249,3.694651,main
2789839825010689,0.30880389206982284,125.1359544,3.690372674,main
2789840919724032,1.109893927084172,190.4829,3.7318,main
2789841091690496,1.0160891645637533,200.7681784,3.72360689,main
2789848012292096,0.1517273811552543,253.786658,4.103461,main
2789848012292097,0.15254043781324728,253.7864078,4.103064372,main
2789849522241536,0.22342725545625397,343.7429095,3.97171179,main
2789850084278272,0.27247528052467973,17.4842,4.1622,main
2789852995125248,1.5217880368478292,191.2233084,4.22220582,main
2789853234200576,0.2712834254032036,205.437724,4.1866946,main
2789855343935488,0.2677986764424973,331.4586442,4.25726462,main
2789856103104512,1.65867141019434,16.67349168,4.3895441,main
2789856325402625,0.9776033588889967,29.95399606,4.472270545,main
2789856371539969,0.5380959364758484,32.7175303,4.614616636,main
2789856392511489,0.8007384065375227,33.89272501,4.613883387,main
2789856577060864,0.32889747890481114,45.0821,4.4269,main
2789858368028672,0.922750966246401,151.9627616,4.60938919,main
2789859877978112,0.3095964931620512,242.2514378,4.42448239,main
2789861413093376,1.4572676441271868,333.9633164,4.58257394,main
2789861564088321,1.5340306600045872,343.1601129,4.560625636,main
2789862386171904,0.18980441887580163,32.26608037,4.80855622,main
2789863954841600,0.09626402010537775,125.9344,4.62963522,main
2789865238298624,0.0364833451244893,202.6691549,4.6696599,main
2789865238298625,1.1683178706154302,202.6702616,4.6704542,main
2789865838084096,0.943158402750097,238.5685048,4.72741698,main
